0.000000, 0.000000
0.000000, 0.000000
0.000024, 0.000000
0.000024, 0.000000
0.000024, 0.000000
0.000189, 0.000000
0.000189, 0.000000
0.000584, 0.000000
0.000584, 0.000000
0.001198, 0.000000
0.001198, 0.000000
0.002021, 0.000000
0.002021, 0.000000
0.003042, 0.000000
0.003042, 0.000000
0.003042, 0.000000
0.004253, 0.000000
0.004253, 0.000000
0.005644, 0.000000
0.005644, 0.000000
0.007206, 0.000000
0.007206, 0.000000
0.007206, 0.000000
0.008932, 0.000000
0.008932, 0.000000
0.010813, 0.000000
0.010813, 0.000000
0.012843, 0.000000
0.012843, 0.000000
0.015014, 0.000000
0.017319, 0.000000
0.019753, 0.000000
0.019753, 0.000000
0.022309, 0.000000
0.024981, 0.000000
0.024981, 0.000000
0.027763, 0.000000
0.027763, 0.000000
0.027763, 0.000000
0.030651, 0.000000
0.033640, 0.000000
0.036724, 0.000000
0.039899, 0.000000
0.039899, 0.000000
0.039899, 0.000000
0.043161, 0.000000
0.043161, 0.000000
0.046506, 0.000000
0.046506, 0.000000
0.049929, 0.000000
0.053427, 0.000000
0.053427, 0.000000
0.056997, 0.000000
0.056997, 0.000000
0.060635, 0.000000
0.064337, 0.000000
0.068101, 0.000000
0.071924, 0.000000
0.071924, 0.000000
0.075803, 0.000000
0.075803, 0.000000
0.079735, 0.000000
0.083718, 0.000000
0.087750, 0.000000
0.091827, 0.000000
0.095949, 0.000000
0.100112, 0.000000
0.104315, 0.000000
0.108555, 0.000000
0.112832, 0.000000
0.117143, 0.000000
0.117143, 0.000000
0.121487, 0.000000
0.121487, 0.000000
0.121487, 0.000000
0.125863, 0.000000
0.125863, 0.000000
0.130268, 0.000000
0.130268, 0.000000
0.134701, 0.000000
0.139161, 0.000000
0.139161, 0.000000
0.143647, 0.000000
0.148157, 0.000000
0.152691, 0.000000
0.152691, 0.000000
0.157246, 0.000000
0.161823, 0.000000
0.166420, 0.000000
0.166420, 0.000000
0.171036, 0.000000
0.171036, 0.000000
0.175671, 0.000000
0.180322, 0.000000
0.180322, 0.000000
0.184991, 0.000000
0.189675, 0.000000
0.194374, 0.000000
0.199087, 0.000000
0.203815, 0.000000
0.203815, 0.000000
0.203815, 0.000000
0.208555, 0.000000
0.208555, 0.000000
0.213307, 0.000000
0.218071, 0.000000
0.222847, 0.000000
0.227633, 0.000000
0.232429, 0.000000
0.232429, 0.000000
0.237235, 0.000000
0.237235, 0.000000
0.242050, 0.000000
0.242050, 0.000000
0.242050, 0.000000
0.246874, 0.000000
0.246874, 0.000000
0.251706, 0.000000
0.256547, 0.000000
0.256547, 0.000000
0.261394, 0.000000
0.261394, 0.000000
0.266250, 0.000000
0.266250, 0.000000
0.266250, 0.000000
0.271112, 0.000000
0.271112, 0.000000
0.275980, 0.000000
0.280855, 0.000000
0.280855, 0.000000
0.285736, 0.000000
0.285736, 0.000000
0.290622, 0.000000
0.295514, 0.000000
0.295514, 0.000000
0.300411, 0.000000
0.300411, 0.000000
0.305313, 0.000000
0.310219, 0.000000
0.310219, 0.000000
0.315130, 0.000000
0.315130, 0.000000
0.320046, 0.000000
0.320046, 0.000000
0.324965, 0.000000
0.324965, 0.000000
0.329888, 0.000000
0.334815, 0.000000
0.334815, 0.000000
0.339745, 0.000000
0.344679, 0.000000
0.349615, 0.000000
0.349615, 0.000000
0.354555, 0.000000
0.359498, 0.000000
0.359498, 0.000000
0.359498, 0.000000
0.364443, 0.000000
0.364443, 0.000000
0.369391, 0.000000
0.369391, 0.000000
0.374341, 0.000000
0.379294, 0.000000
0.379294, 0.000000
0.384249, 0.000000
0.384249, 0.000000
0.389206, 0.000000
0.389206, 0.000000
0.394165, 0.000000
0.399126, 0.000000
0.399126, 0.000000
0.404089, 0.000000
0.404089, 0.000000
0.409054, 0.000000
0.409054, 0.000000
0.409054, 0.000000
0.414020, 0.000000
0.418988, 0.000000
0.423958, 0.000000
0.428929, 0.000000
0.428929, 0.000000
0.433901, 0.000000
0.433901, 0.000000
0.438875, 0.000000
0.438875, 0.000000
0.443850, 0.000000
0.448826, 0.000000
0.448826, 0.000000
0.448826, 0.000000
0.453803, 0.000000
0.453803, 0.000000
0.458782, 0.000000
0.458782, 0.000000
0.458782, 0.000000
0.463761, 0.000000
0.468741, 0.000000
0.468741, 0.000000
0.468741, 0.000000
0.473723, 0.000000
0.473723, 0.000000
0.478705, 0.000000
0.478705, 0.000000
0.478705, 0.000000
0.488672, 0.000000
0.488672, 0.000000
0.493656, 0.000000
0.493656, 0.000000
0.493656, 0.000000
0.498641, 0.000000
0.498641, 0.000000
0.503628, 0.000000
0.508614, 0.000000
0.508614, 0.000000
0.513602, 0.000000
0.513602, 0.000000
0.518589, 0.000000
0.518589, 0.000000
0.518589, 0.000000
0.523578, 0.000000
0.528567, 0.000000
0.533557, 0.000000
0.533557, 0.000000
0.538547, 0.000000
0.538547, 0.000000
0.543537, 0.000000
0.548528, 0.000000
0.553520, 0.000000
0.553520, 0.000000
0.558511, 0.000000
0.558511, 0.000000
0.563504, 0.000000
0.563504, 0.000000
0.563504, 0.000000
0.568496, 0.000000
0.568496, 0.000000
0.573489, 0.000000
0.578482, 0.000000
0.583476, 0.000000
0.583476, 0.000000
0.588470, 0.000000
0.588470, 0.000000
0.588470, 0.000000
0.593464, 0.000000
0.593464, 0.000000
0.598458, 0.000000
0.598458, 0.000000
0.598458, 0.000000
0.603453, 0.000000
0.603453, 0.000000
0.608448, 0.000000
0.608448, 0.000000
0.608448, 0.000000
0.613443, 0.000000
0.618439, 0.000000
0.618439, 0.000000
0.618439, 0.000000
0.623434, 0.000000
0.623434, 0.000000
0.628430, 0.000000
0.633426, 0.000000
0.633426, 0.000000
0.638423, 0.000000
0.638423, 0.000000
0.638423, 0.000000
0.643419, 0.000000
0.648416, 0.000000
0.648416, 0.000000
0.648416, 0.000000
0.653412, 0.000000
0.653412, 0.000000
0.658409, 0.000000
0.658409, 0.000000
0.663406, 0.000000
0.663406, 0.000000
0.668404, 0.000000
0.668404, 0.000000
0.668404, 0.000000
0.673401, 0.000000
0.678398, 0.000000
0.678398, 0.000000
0.683396, 0.000000
0.683396, 0.000000
0.688394, 0.000000
0.688394, 0.000000
0.693391, 0.000000
0.693391, 0.000000
0.698389, 0.000000
0.698389, 0.000000
0.698389, 0.000000
0.703387, 0.000000
0.708386, 0.000000
0.708386, 0.000000
0.713384, 0.000000
0.718382, 0.000000
0.718382, 0.000000
0.718382, 0.000000
